title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Not value for money. Very good breakfast? (As stated) Certainly not.,4,"Location
Allows early check in
Accessibility to malls
Well decorated main lobby 
Efficient COVID measurements 
Helpful front line staff 
Free parking coupon","Room is Smaller than expected (booked and paid for 3 adults)
Worn looking
Not so inviting balcony with 2 old chairs and stained coffee table. 
2 single beds almost occupied the entire bedroom. Barely any room to accommodate the Third bed.
Missing amenities for 3 pax. 
Called room service to check.
Room service came while we were out.
Still, there were missing items. Not critical, so didn’t bother to ask again.
The toilet bowl was stained. 
Bathroom rug was thin. 
Hand, face and bath towels - doesn’t feel luxurious and fluffy soft. But clean, coz it smelled of Chlorine.  
Not a space to enjoy a shower for sure.
Bathroom amenities could pass for 3 or maybe reluctantly a 4-star hotel. Felt utterly sad for a Pan Pacific.
The hair dryer- powerful if matched w the noise level when used. Almost deafening. 
A very good breakfast??
I couldn’t have imagined anything worse.
Asked for hot milk. Not available.
Only serve apple/orange juice, tea/coffee.
Very limited choice of breakfast sets.
Not tasty at all.
I’m speechless. A 5-star hotel Breakfast, seriously?
Apart from the good points mentioned.
No worthwhile feel-good moments we could take away with us from this staycation at Pan Pacific.",Shiang,Family,Deluxe Double or Twin Room with Balcony,1,"27, 2020",Singapore,sg,[List]
Disappointing,4,Location was perfect for foreign visitor,"Highly over rated and priced, not at all value for money. Hospitality And services are below average and for the price paid is not worth it at all. Location and view is great though.",Rohit,Family,Deluxe Double or Twin Room with Balcony,2,"26, 2020",Singapore,sg,[List]
Good,7,"Nice view from our room, beautiful lounge area, helpful staff.",Our room was not made up after we came back at around 6:30pm.,Raudzah,Couple,Harbor Studio,2,"26, 2020",Singapore,sg,[List]
"Clean, convenient",7,Clean and convenient location. Comfy bed. Front desk staff shirlene helping us with the check in was amazing. Causal chat with us and managed to give us high floor room and recommended us to go for single bed instead of two single beds.,"Don’t service breakfast via in room in the morning. Compulsory for us to have the breakfast at the edge. There were two toilet rolls in the toilet upon check in but one wasn’t full roll, it was about half left while the other is full roll.",Alyssa,Group,Deluxe King or Twin Room,1,"26, 2020",Singapore,sg,[List]
Pleasant,6,"Staff, room, faclities & location","The complimentry birthday cake was very pathetic and delivered way ahead from the actual date n time request.
We were only given a slice of cake and late ckeck out where i believe alittle  more could have been done for the price paid for the room",Nevin,Family,Deluxe Double or Twin Room with Balcony,1,"26, 2020",Singapore,sg,[List]
Good stay and service. Thank you to Risse and the rest of the staff,7,"Breakfast not a lot of option. We asked one of the staff to give us creamer, but she did not get back to us. Until we called 1 staff again to get us and she obliged.",Selection of breakfast.,Marion,Group,Deluxe Double or Twin Room with Balcony,1,"25, 2020",Singapore,sg,[List]
Good,7,Room is big and beds are very comfortable,No more slippers and comb available,Jenny,Group,Harbor Studio,1,"25, 2020",Singapore,sg,[List]
Disappointing,4,,We found small insects crawling in bust in and wooden selfs beside glass table. Also found at least 2 insects at light switches and carpet floors appear to be dirty.,Kathy,Family,Deluxe King or Twin Room,2,"24, 2020",Singapore,sg,[List]
Good,7,Room was nice. Check in staff were friendly. Restaurant manager was good. Food was ok.,"Waiting staff were unhelpful/unable to answer questions. 
Check in queue/time was too long (1hr to check in)",Kylie,Couple,Deluxe Double or Twin Room with Balcony,1,"23, 2020",Singapore,sg,[List]
Decent place to stay,7,"location 
facilities for kids
close to malls and am family activities","property was understaffed 
long queues at check in
rooms are a bit dated yet well maintained",Mohammed,Group,City Suite,3,"9, 2022",India,in,[List]
overall the place is very convenient and the stay is comfortable,7,near to shopping centers,the carpet,Ann,Family,Harbor Studio,2,"6, 2022",Singapore,sg,[List]
disappointing,5,position,too expensive for facilities offered - not enough staff - breakfast buffet poor quality,Robert,Couple,Panoramic King or Twin Room,1,"5, 2022",United Kingdom,gb,[List]
"Overall, my family and i had a good time.",7,"These were great: chevk in and out process was quick and smooth. Breakfast @ Edge, tea @ Pacific  Club, comfortable bed",I asked for extra towels and there was quite a bit of miscommunications which was frustrating.,York,Family,Skyline Suite,2,"21, 2022",Singapore,sg,[List]
"The hotel was good, but the same services you may get in a cheaper hotel too.",7,"We were a group of three people who came for tourism in Singapore in mid-May. The hotel was great, the staff was also accommodating. They were readily available whenever we needed them. They were also able to provide us with a room 2 hours prior to the check-in time.  The hotel was nicely maintained and beautiful, there were top Singapore attractions within walking distance from the hotel. The beds were comfy and we had a good night's sleep.","We did not find a bidet in the toilet written in the facilities during the booking. We also asked that we will have a single large bed and won't be needing another bed. But, hotel policy added that extra bed by default which we had to pay extra for. In my opinion, this should be optional and only be given to. the customers who explicitly request it. An extra bed was accommodated in a room for two guests so it became cluttered and became uncomfortable. Also, the toiletries, towels, slippers, coffee, tea, etc. all were provided two in number every day and we had to call for extra stuff every day. This could have been done automatically given that the staff knows that three people are staying in the room (3 beds are there in the room). By these standards, we felt that the hotel was pricey. Otherwise, the hotel was good.",Krati,Family,Deluxe Double or Twin Room with Balcony,4,"18, 2022",India,in,[List]
Enjoyable for Children,7,The kids playroom and pool were very nice and my daughter enjoyed them. I also liked that my room had a sofabed and there was a door separating the living room from the bedroom for privacy.,You couldn't have tea service delivered to the room. I paid for the clubroom access but I didn't know kids would not be allowed after 6pm. I was traveling with my 3yr old daughter and I had to take turns with my helper to eat while she watched my daughter. The clubroom manager also saved my helper's leftovers until I arrived and would not replenish the items my helper ate because he said it was supposed to be a shared plate and he didn't want to waste the food she left. This was very surprising since there were other people that were leaving food on the plate which was wasteful. This was very cheap and tacky and in poor taste not to replenish my plate - knowing I had a daughter I could not bring into the club and was taking turns eating with my helper.,Ana,Family,City Suite,1,"17, 2022",Hong Kong,hk,[List]
😱😱😱😱,3,easy access to shopping mall,"No USB port to charge in room, tap outlet too near to sink will definitely touch the sink when washing, room  not clean behind doors & TV console when we walk in, Take almost an hour to check in with no queue infront svs not acceptable, breakfast spread not appealing and worse is the service not up to standard even though staff wee courteous, ask for hot water & given a mug of hot water with coffee stains - brownish colour, ask for ketchup at egg counter was told to get from svs staff then staff told me cannot do for me I have to go ??? counter to take myself, ask to refill coffee & staff murmur something that I cannot understand as not proper English & she took my mug away & come back with coffee refiled but in my used coffee stained mug . I felt very uncomfortable when we ask for a few raw sugar & the staff came back with two handfuls of different type of sugar & trying to put in the tray but no space and guest around starting at our table wondering why we ask for that much of sugars, timing on clock at bedside not updated, alarm clock rang at 6.55am & 7.30am by itself when no one set any alarm, booked 25 hours but room cards was lock out at 12pm & have to get it reactivated. basically the check in staff & the restaurant staff not competent at their scope even on basic, the housekeeping staff try to make up to ask by giving us some water & coffee but what we need is a clean room when we checked. Also at breakfast the staff kept wanting to clear our plates a few times when we are not done with it.  No staff at breakfast entrance at around 8.45am have to wait for about 7mins. We initially booked a connecting room for twin beds but room not ready when we checking in at ard 3.05pm . In the end we only get our rooms at a lower floor and two separate by another room in between and have to bear with a king room & a twin room at 4pm.",Goh,Family,25-Hours Vacation - Deluxe King or Twin Room,1,"10, 2022",Singapore,sg,[List]
