title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
It was a wonderful stay!,10,"The view was spectacular.  I was on 31st floor and during the stay, we enjoyed observing the changes in weather- the cloud formation, the rain, mist, thunder, lightning- the works!  The large window in the room and the bathroom really added to the overall experience. 
The meals were very good too, both in Colony itself and in-room dining. 
Thank you!",I can't think of anything.,Tien,Group,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",4,"7, 2020",Singapore,sg,[List]
My special thanks to Ms Murphy Loh and Ms Aira Mohamed Rezal for their excellence customer service.,9,I like the birthday surprise. Received card and complimentary cupcakes from the management. The view from the room was excellent. Bed was superb. Great customer service.,To have a bidet for the toilet bowl.,Ismail,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"1, 2020",Singapore,sg,[List]
视野广,10,Anniversary surprise,Air con is so cold in my room,Bingying,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"24, 2020",Singapore,sg,[List]
Very Good,8,The view and the excellent service. Felt secured as u don't have to wait so long for check in. They even limit the number of ppl that can check in every few hours.,,Nur,Family,Deluxe Marina Room with Marina Bay view,1,"27, 2020",Singapore,sg,[List]
Beautiful perfection,10,"A wonderful hotel with amazing people , incredible views and fantastic location",,Dorina,Couple,Deluxe Marina Room with Marina Bay view,3,"14, 2020",Maldives,mv,[List]
Perfection,10,I stayed at the Ritz in the past in 2007...It was wonderfull and I have always wanted to return ...It has to be my favorite hotel....The views are spectacular ....The club level lounge is very accommodating.,,Mhallren,Couple,Club Deluxe Kallang Room with Kallang Precinct view,1,"12, 2020",United States of America,us,[List]
Exceptional,10,"Absolutely everything, the room was amazing, staff were Incredibly kind and helpful! 
Bathrooms were clean, food was delicious! 
Pool was absolutely perfection!!!
Were 110% going back!","Nothing, i honestly cant fault anything even if i tried haha",Joshua,Couple,Deluxe Kallang Guest room with 1 King Bed,5,"5, 2020",Australia,au,[List]
Exceptional,10,"Because I would play golf after the time for normal checkout, the property allow me late-checkout until 5pm so that I would be able to stay the same room. How wonderful and kind this hotel is!
Thanks to the kindness, I could take a bath after the golf and was able to prepare for packing of my luggage.","Nothing special, difficult to find, so comfortable to stay here.",Tomonori,Solo traveler,Deluxe Marina Room with Marina Bay view,1,"24, 2020",Japan,jp,[List]
Ritz- Carlton is a fabulous place to stay. The service we received throughout are stay was exception,10,Fabulous views from room. Service was excellent and the staff were very attentive. Breakfast which was included in our price was fabulous and comprehensive.We went to celebrate a specail birthday and we were thrilled to find that our room had been upgarded and we were also given champagne and treats to help us to celebrate.,,G,Couple,Elevated Kallang Room with Kallang Precinct view,4,"22, 2020",United Kingdom,gb,[List]
Mmm great!,10,Very good but pricey.,Everything was top notch. No improvements necessary. Highly recommend this hotel.,Richard,Couple,Deluxe Marina Room with Marina Bay view,3,"20, 2020",United States of America,us,[List]
"Excellent staycation at Ritz, the go-to hotel in Singapore!",8,"Location is great - close to activities and Singapore landmarks. It is our staycation but we took chance to attend events that we don’t normally go to.
The view is fantastic, regardless marina room or not.","It starts to look old now even though it is a great hotel. The deco is a bit too yellow and plastic. The breakfast is a lot simpler than before, as we have been visiting the place for many years. 
I get the feeling that they don’t have their CRM data under control - I have been there at restaurant and staycation dozen times over the past few year, but don’t feel they know what I like. Although the staff in the Colony recognised us well, and made us feel home.",Samantha,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"20, 2020",Singapore,sg,[List]
Business Trip,8.3,"Service at the Bar was fantastic. Thank you to the Bar team for having us. Food was excellent. Bed was comfortable. Room pretty big. Fantastic Breakdast buffet!!! Fantastic Room service and stuff - a big thank you to the laundryman, and thank you for the selfmade card!",I allways stay in Ritz Carltons when traveling for business so here’s why not 10. points as usual. Totally overpriced for the room - why? The Hotelrooms are really old - and it could be cleaner. Specially the separate Toilett - walls had some stains (excrements or whatever it was) poolwater felt kinda dirty. After all - as long as the rooms are not renovated or at least fixed - i stay when in singapore in another house.,Seth,Solo traveler,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",5,"15, 2020",Switzerland,ch,[List]
Amazing place!,10,Beat hotel ever!,,Beth,Couple,Deluxe Marina Room with Marina Bay view,2,"15, 2020",United Kingdom,gb,[List]
Best hotel i have ever stayed,10,"Everything was amazing 
-the interior design 
- the staff were extremely friendly and helpful and make my stay amazing 
-the food in colony restaurant was so good and the service too, especially Olivia she was very professional and helpful",Nothing,Mohamad,Family,Deluxe Marina Room with Marina Bay view,1,"14, 2020",Turkey,tr,[List]
Exceptional,10,"Clean and comfortable
Staff is kind
The location is convenience",,Yurie,Family,Grand Marina Room with King Bed and Marina Bay view,3,"11, 2020",Japan,jp,[List]
solid 9 ot of 10,8,"The place of the hotel is amazing, we could easily go to other malls and places we went to like universal studious, Arab street and other places. The food is amazing, especially breakfast.","I don't know if its part of the law, or maybe its for safety , the pool isn't deep, I wish it was at least 2 meters. Another thing is, there no lock for the bathroom, there is only lock for the toilet.",Fadhil,Family,Deluxe Kallang Guest room with 1 King Bed,3,"8, 2020",Saudi Arabia,sa,[List]
Lovely hotel! Definitely visit again!,9,"I book two rooms since we were four persons family. Definitely will come back! 
Rooms: The morning/night view was great, loved spacious room and bath room. 
Breakfast: It was very lovely and worth it! Coffee, bread, so many kinds of foods as well. Very satisfied!
Room Service: it was not bad!
Overall: Visitors were quiet a lot but it doesn't give me so crowded and too much busy. Staffs were professional, and mostly experienced with their work. A bit pricey, but worth it. Make sure you include this hotel part of your  itinerary.","As followings
Rooms:  twin beds rooms are not many, so when we wanna change room, it was hard
Service: Check In / Out service took so long time. Could be because we had two rooms at one time. But apply my request to rooms well.
Sauna: is small but since we had a bathtub in the room it was okay. But locker rooms in women's were not really managed well so it was hard to find sleepers in each locker.",Jaewon,Family,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",2,"5, 2020",South Korea,kr,[List]
It was a great stay overall.,9,"Great service staff who look like they're happy to be working here. Service from booking enquiry to end of stay was prompt, efficient and friendly throughout.",Price is on the high side but the service delivery meets expectations.,Yi,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"2, 2020",Singapore,sg,[List]
"Other than the breakfast situation post cruise, we were pleased with hotel.  Going back in Dec.",10,Our premier suite was spacious and comfortable. This is located in the corner and it faces the Marina. It is my husband and my favorite section to stay. We have been selecting the Ritz Carlton Millennia for our Singapore stay because it is located in a great part of the City. Needless to say service was excellent from the front door to the rooms; restaurants etc. Our family's favorite hotel in Singapore.,"I forgot to select the room & breakfast package when I booked our 4 rooms post cruise, so I had to pay SGD56 ++ per person for the breakfast buffet. There were 10 of us so we didn't eat breakfast at the hotel everyday. ( I stayed at the hotel for 5 nights pre cruise with breakfast included). Since it wasn't included in our New Year's stay, , I felt it was silly to spend in excess of SGD 600, for 10 just for breakfast  when some of us would eat so little. So those who were hungry and wanted a buffet breakfast went to the Colony. The rest of us who were not up to a buffet, ate in eateries close by in the Marina Square. It would be preferable, if there was an ala carte breakfast menu in the Colony as well.",Veronica,Family,Premier Suite with King Bed and Marina Bay view,4,"2, 2020",United States of America,us,[List]
Fantastic,9,I just love the city,I can’t say everything is great,Dahiru,Group,Elevated Kallang Room with Kallang Precinct view,3,"2, 2020",Singapore,sg,[List]
A truely stunning marina bay room with exceptional views.,10,"The view of the marina from the room was amazing, and the room and bathroom were fantastic. Sitting in a big bath looking out at the marina is amazing. The breakfast was exceptional, so much choice and service superb. Well worth the money for amazing memories and pictures.",,Murty40,Couple,Deluxe Marina Room with Marina Bay view,2,"31, 2020",Ireland,ie,[List]
