title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
It was just memorable from the moment we arrived,10,"From the moment we arrived everything was just perfect. The staff were just delightful from the staff in the foyer, in the lounge and the guy who cleaned and tidied our room, he was just the most friendliest man, always time for a chat and always a smile. We will certainly be back again",Everything was just delightful,Carl,Couple,Horizon Club Junior Suite King,3,"29, 2019",Australia,au,[List]
"Exceptional, calm oasis in the city!",7.5,"Exceptional service by the staff from the moment we checked in. Special thanks to Hafiz, Zulaiha, Osman who was so punctual and helpful with charging my phone in the evening and returning in the morning. And also Philippe at breakfast. !!",The view from the room but the beautiful room and the exceptional service outweighs this.,Hoda,Family,Valley Wing Deluxe King Room,3,"29, 2019",Hong Kong,hk,[List]
Nice location and luxury decor.,9.6,The room upgrade was a surprise though it was a little smaller than what I booked for!  Great customer service and help rendered!,The outdoor area at the Line restaurant - too many birds flying around for food waste during breakfast peak hour!,Jassmen,Family,Horizon Club Junior Suite King,1,"29, 2019",Singapore,sg,[List]
Excellent,10,First class service from staff,,Ann,Family,Horizon Club Deluxe King Room,3,"28, 2019",United Kingdom,gb,[List]
Shangri La Singapore stay  26 to 28 Oct 2019.,9.6,"The hotel do go out they way to may guest feel comfortable.  The facilities are great.  The food quality and variety is great. Gym is fantastic.  So is the changing room (health club). Have Sauna, steam bath and jacuzzi.  Nice well equiped dressing table. Large hotel grounds to stroll (by Singapore standards).","The requirement to do payment of the holding charge before I step foot in the hotel.   The hotel told me they did this because I made the booking through booking.com.  Otherwise, they will do the charge upon checkin.
The breakfast queue for the Line is very long. The hotel has an alternative breakfast at the waterfall but the breakfast is less than 50% of the variety of the Line.  Hotel can allow customers to sit at another location  (around the pool) and still come  to the Line to take the food. This is the only issue that pisses many guests who pay high Room rates to enjoy the hotel.
The free bus shuttle to the city.  Shangri La apts residents get first choice and priority to take the bus shuttle as the bus route starts there.  When  bus comes to Tower wing,  there was only space for 5  guest when there is a Q of over 20 waiting ( this is after the doorman instructed  the parents of small children to sit their small children on their laps  to make space on the bus.",Heng,Family,Tower Wing Deluxe King Room,2,"28, 2019",Singapore,sg,[List]
Exceptional,9.6,Check In staff and staff in general were superb.,My room had been renovated to a high standard except for the plug areas.  Some of the USB's were not working in my room.,Suzanne,Solo traveler,Tower Wing Deluxe King Room,5,"28, 2019",Hong Kong,hk,[List]
Amazing Honeymoon stay,10,"Everything is perfect
Thanks a lot you made our stay very special",,Besma,Couple,Horizon Club Deluxe King Room,1,"27, 2019",France,fr,[List]
Splendid Shangri-La,10,"Fabulous iconic Singapore hotel. Grand from the moment you enter the property. Wonderful junior suite with all amenities. Bonus of access to Horizon Club for fantastic breakfast, afternoon tea and cocktails and canapés. Pool area lovely. Staff attentive.",Can’t fault it.,Pauline,Family,Horizon Club Junior Suite King,3,"27, 2019",United Kingdom,gb,[List]
Beyond our highest expectations.,10,Everything was above and beyond our expectations.,,Ashleigh,Family,Horizon Club Junior Suite King,6,"27, 2019",Australia,au,[List]
One of my favourite hotels,10,"I like that the hotel services are available before and after checking in/ out of the room,  essential if you have a late flight out and want a shower after a day working/sightseeing sightseeing by the pool.","Breakfast closed at 10.30, it would have been good if it was open a little later, as many guests may be a little jet lagged, as I was.",Sarah,Solo traveler,Garden Wing Deluxe Pool King,1,"27, 2019",Australia,au,[List]
Exceptional,9.6,Luxury at its best! and lots to do at the hotel itself!,A taxi ride away from everything,Erika,Family,Tower Wing Deluxe King Room,4,"26, 2019",India,in,[List]
Good,7.9,The pool was fantastic. Great place to relax with plenty of space. Felt like a resort pool rather than a token effort,"We like to walk but the location being about 15 minutes from a station and about an hour and a half walk to marina bay made exploring harder than it might have been if we'd stayed elsewhere. 
There was a large selection at breakfast particularly at the main restaurant downstairs, but we'd have preferred a smaller range of better executed options. The club lounge afternoon tea was a bit lack lustre",Jacqueline,Couple,Horizon Club Deluxe King Room,3,"26, 2019",United Kingdom,gb,[List]
Exceptional,10,Great service,Nothing,David,Family,Tower Wing Deluxe King Room,4,"24, 2019",Australia,au,[List]
Piece of Paradise,9.6,"I have stayed at this hotel many times. It is always consistently excellent. Staff are superb, dining facilities always of a high standard. The pool is very relaxing and a significant size - also excellent for families with children.",Not much to say on dislikes other than the pricing on a few items.,Eddie,Family,Tower Wing Deluxe Twin Room,2,"24, 2019",New Zealand,nz,[List]
We enjoyed the relaxed sophistication of the Shangri-La and had a very pleasant stay.,10,"We stayed in a Garden Wing Deluxe Pool King Room - the view and the amenities were great.  Reception staff kindly made sure we were located right next to other family members.
A range of styles of restaurants on site meant it wasn't necessary to travel far afield for a meal after a busy day.
Staff were very responsive to our 14 month old grand-daughter and we never felt pressured to limit her activities.  The play area in the foyer was a very nice touch and she could find her way there from any part of the lobby!","I found the bed a little hard but my partner didn't, so this is clearly a matter of preference.",Margaret,Family,Garden Wing Deluxe Pool King,4,"24, 2019",Australia,au,[List]
We voted the best...,10,"My kids love the deluxe family room so do us. But we hope there is a bathtub so the kiddos can soak abit. It was raining almost every day, the pool was too cold. We love the small hot jacuzzi...beside the pool. There are quite a number of life guards on duty.
The buds indoor playground, the staffs there.. Super thumb up for them. They automatically entertain the kiddos for us when we are at the cafe. Both girls love the lady staff ( 16/12) at the toddler playground,  she played with them so well... until they don't want to leave. 
The maid chambers that cleaned up my room on 14/12.  Thumb up too.. I told her to clean up the room and change all the sheets because my girl and I are allergy to dust... she did her part and sanitize the room for us.
And all the housekeeping staffs were very courteous.  We love our stay.. and we will definitely go back again.",,Jasmine,Family,Tower Wing Deluxe Family King,3,"16, 2019",Singapore,sg,[List]
"Relaxing, at tentative service throughout the stay. Excellent , tasty breakfast . Super clean rooms",10,"Superb breakfast very tasty . Quality ingredients used. Room exceptionally clean . Friendly , welcoming, helpful staff",Nothing,Louise,Couple,Horizon Club Deluxe King Room,2,"16, 2019",United Kingdom,gb,[List]
Wonderful,9,"Clean n comfort, well maintained, spacious room, huge garden",Location,Rickyadi,Family,Tower Wing Deluxe Twin Room,3,"13, 2019",Indonesia,id,[List]
Super comfortable beds and room. Excellent service. Nothing is too much trouble. Memorable stay,10,"Amazing breakfast , quality , delicious food cooked to perfection. Your wish is their command .",,Louise,Couple,Valley Wing Deluxe King Room,2,"13, 2019",United Kingdom,gb,[List]
Top quality service and cleanliness,10,All was excellent,,Noordin,Couple,Tower Wing Deluxe Twin Room,4,"10, 2019",Hong Kong,hk,[List]
Exceptional,10,Concierge staff were truly amazing. Organised all of our events and they were all memorable,,Afolayan,Couple,Tower Wing Deluxe King Room,6,"8, 2019",United Arab Emirates,ae,[List]
Paradise in transit,10,"Beautiful hotel, attentive staff, first rate facilities, amazing gardens - breakfast out of this world - no lunch required😃 this wasn’t a stay it was an experience. We received a free upgrade to the valley wing. We stayed two nights in transit from Uk to NZ",,Matthew,Group,Tower Wing Deluxe Twin Room,2,"7, 2019",New Zealand,nz,[List]
"Luxury, clean and comfortable hotel with",10,Very luxury hotel.  Friendly staff and high level of customer service. Very clean and tidy rooms. High quality food.  Highly recommended. The suite we took is very comfortable and plenty of room for the family. Love the separate kids breakfast area.,"Noticed restaurant and most hotel staff only greet ""Good Morning"" to some guests. There is a slight racial problem there. I didn't quite understand the reason. I believe higher management need to address this issue and put a stop to it. In this day and age, it's very offensive to some people. I must say reception staff is really good.",Lushanka,Family,Horizon Club Junior Suite King,2,"7, 2019",New Zealand,nz,[List]
