title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Eine einmalige Kulisse und ein muss für ein oder zwei Nächte bei einer Singapur reise,10,"Die Lage und die Aussicht ist gerade in den oberen Stockwerken absolut hervorragend.
Die möglich in drei verscheiden Restaurants Frühstücken zu können ist klasse allerdings benötigt mann das Paket mit dem Club 55!
Der Pool ist einzigartig hier ist aber auch das Club Paket erforderlich!",,Peter,Couple,The Club Room King City View,3,"28, 2020",Austria,at,[List]
Exceptional,10,infinity pool が良かった！！,ショーがやってなかった！,Yuki,Group,Deluxe Twin,1,"28, 2020",Japan,jp,[List]
Kurz Trip,9.2,"Die Lage ist spitze, das Zimmer sowie der große Infinity-pool.",,Maximilian,Group,Deluxe Twin,1,"6, 2020",Germany,de,[List]
Excelente piscina,8,Piscina,La habitación no es acorde al precio del hotel.,Ignacio,Couple,Premier King Harbor View Room,1,"6, 2020",Argentina,ar,[List]
Exceptional,10,,"Ótima localização , confortável e a piscina linda. Ótimos restaurantes e o shopping center the Shoppes com lojas top para compras.",Fause,Couple,Premier Twin City View Room,5,"6, 2020",Brazil,br,[List]
Very Good,8.3,Die Lage und der Pool,Etwas in die Jahre gekommen,Angelika,Couple,Deluxe King Harbor View Room,2,"6, 2020",Germany,de,[List]
Exceptional,10,インフィニティプール,,Yuki,Couple,Deluxe King City View Room,1,"6, 2020",Japan,jp,[List]
Exceptional,10,La vue est sans doute l'atout majeur. Depuis notre chambre au 40ème étage la vue est absolument splendide et à couper le souffle.,Rien à dire pour le côté négatif,Bruno,Couple,Premier King Harbor View Room,1,"6, 2020",Switzerland,ch,[List]
Exceptional,10,,,Lidia,Couple,Deluxe King City View Room,1,"6, 2020",Israel,il,[List]
Exceptional,10,Super tare,Mia plăcut tot,Daniel,Group,Deluxe Twin,1,"5, 2020",Romania,ro,[List]
Hotel der Superlative,10,"Da wir sehr früh anreisten haben wir gefragt ob wir etwas früher einchecken könnten. Als wir dann kurz nach 7 Uhr früh ankamen, konnten wir bereits unser Zimmer übernehmen. 
Zum Dachpool ind Dachgarten ist in den Medien schon alles erwähnt worden!",,Geriber,Couple,Deluxe King Sky View,1,"5, 2020",Switzerland,ch,[List]
Das muss gemacht haben!,9,"Das ganze Angebot mit Pool, Restaurants, Shopping Mall, Abendunterhaltung",nichts!,Thomas,Couple,The Club Room King City View,3,"5, 2020",Switzerland,ch,[List]
Exceptional,10,Alleine der Pool ist ein Grund zu buchen. Das Hotel ist einfach klasse!,-,Stefanie,Family,The Club Room King City View,1,"5, 2020",Germany,de,[List]
Exceptional,10,Os funcionários são extremamente gentis e organizados. O hotel tem uma estrutura impecável para a quantidade de hóspedes que recebe.,,Letícia,Couple,Premier Twin,1,"5, 2020",Brazil,br,[List]
"Como sou engenheiro, a hospedagem foi a realização de sonho de conhecer esse projeto.",10,não tomamos cafe no hotel,"na volta para Singapura, como só iriamos ficar algumas horas, pois teríamos que estar no aeroporto ate 21:00 horas, ficamos em um hotel bem mais simples. a cama era mais confortável.",Osmar,Group,Deluxe King,1,"4, 2020",Brazil,br,[List]
Einfach TOLL!,8.5,Der Pool und die tolle Aussicht (50. Etage mit Gartenblick).,,Andreas,Couple,Deluxe King Harbor View Room,2,"4, 2020",Austria,at,[List]
Excelente estancia,10,"Las vistas, el personal y el club 55 lo mejor!",,Karla,Couple,The Grand Club King Garden View Room,1,"4, 2020",Mexico,mx,[List]
Exceptional,9.6,Tudo,,Karin,Group,Deluxe Twin City View Room,1,"4, 2020",Brazil,br,[List]
Good,7.9,"Tolle Lage , der Pool  auf dem Dach.
Als Frühankommer , nach einem Upgrade , direkt ein Zimmer bekommen. Der Mehrpreis war durch den Klubzugang in etwa gerechtfertigt.",Die Basisausstattung der Zimmer ist recht einfach !,Norbert,Couple,Deluxe King Harbor View Room,1,"4, 2020",Germany,de,[List]
Exceptional,10,"Wir hatten ein problem mit unserer Buchung, das Personal war jedoch äusserst hilfsbereit und hat alles telefonisch abgeklärt. 
Wunderschönes Zimmer im 46. Stockwerk.",,Nives,Group,Premier King Sky View,1,"4, 2020",Switzerland,ch,[List]
ZNAKOMITY :),10,"Świetny hotel i lokalizacja. Basen na dachu to wisieńka na torcie😍 Pokoje ładne z pięknym widokiem na zatokę lub ogrody. Cena, no cóż, ale było warto! ;)",,Ewa,Group,Deluxe Twin,1,"4, 2020",United Kingdom,gb,[List]
Exceptional,9.6,Der Ausblick ist einfach jeden Cent wert. Sehr freundliches Personal.,,Sabine,Solo traveler,Deluxe King City View Room,1,"4, 2020",Germany,de,[List]
Exceptional,10,"Pool, Club 55, Balkon,  Aussicht",,Dr,Couple,The Grand Club King Garden View Room,2,"3, 2020",Germany,de,[List]
En oplevelse for livet 😁,9,Utrolig høj service. Fantastisk udsigt fra poolen. Nem og hurtig adgang til en metrostation.,De 400 Singapore $ som vi skulle betale i depositum får man først tilbage efter 2-3 uger.,Mette,Couple,Premier King,4,"3, 2020",Denmark,dk,[List]
Vale a pena como atração turística.,9,"Ficamos os primeiros dias em um hostel e passamos uma noite no marina bay como um verdadeiro passeio.
Para aproveitar o hotel deveriam ser duas noites!
O hotel é sensacional, desde a piscina, aos quartos.
Dos ofurôs dá para ver as arvores do gardens by the bay brilhando.
O cardápio da piscina não é tão absurdo como esperava.","O café da manhã é excessivamente caro. Comi uma vez e é maravilhoso, mas se ficasse mais dias certamente sairia nos outros para comer na cidade.
Alguns atendentes possuíam paciência curta.",Liacarolinavc,Group,Deluxe King Room - Lower Floor (3 People),1,"3, 2020",Brazil,br,[List]
"gigantisch, spektakulär, großartiges Hotel und Umgebung",10,"Das Hotel ist einfach gigantisch. Wir waren bereits einmal in Singapur und haben es uns nie verziehen, dass wir nicht in diesem großartigem Hotel übernachtet haben. Was wir nun natürlich nachgeholt haben und noch immer ein lächeln im Gesicht haben. Der außergewöhnliche Pool, die grandiose Lichtshow oder die super Aussicht. Muss man gesehen und erlebt haben😍👍","Das ganz hat seinen Preis, aber das sollte man sich gönnen",Petra,Couple,Deluxe King Harbor View Room,3,"3, 2020",Germany,de,[List]
Exceptional,9.6,Vista e conforto. Banheiro maravilhoso,Não ter café da manhã incluso,Mariana,Group,Deluxe King Room - Lower Floor (3 People),1,"3, 2020",Brazil,br,[List]
Exceptional,10,"Мы остались в восторге! Нам достался номер на 37 этаже с шикарным видом на сад! Весь персонал очень вежливый. Обслуживание отличное!
Так же ходили отдельно на ужин и завтрак ходили в ресторан Rise - так много мы давно не ели 😄
Огромный выбор еды, все очень вкусно! 
Но самое главное - это, конечно, бассейн! Вид потрясный! Непередаваемые ощущения! Обязательно стоит хоть один раз побывать в этом отеле.",,Roman,Couple,Deluxe Twin,1,"24, 2020",Estonia,ee,[List]
Exceptional,9.6,"Лучшее местоположение, пешком до всех главных достопримечательностей, торгового центра, ресторанов. Красивый вид. Но сам отель уже уставший, все устарело, особенно на крыше. Бассейн достаточно холодный, и не так впечатляет как снаружи. Местоположение отеля намного лучше, чем он сам.","Отель уже уставший, за такие деньги выглядит как и все остальные. Видно что старый. Но местоположение конечно лучшее.",Yulia,Family,Deluxe King,2,"24, 2020",Ukraine,ua,[List]
Wonderful,9.2,"Das Zimmerpersonal war sehr aufmerksam und wuselte vornehm zurück haltend zuverlässig vor sich hin.
Die Aussicht ist wirklich sehr schön.
Die Lage des Hotels für fußläufige Erkundungstouren sehr gut geeignet.
Die MRT Station bietet leider keine Singapur Touristen Pässe an.
Der Food court in der Shopping Meile unterhalb des Art und science Museum ist extrem gut",Es ist kurios das man in einem Hotel dieser Kategorie wie beim Check in am Flughafen in einer längeren Schlange anstehen muss. Der infinity Pool ist total überlaufen. Gemütliche Atmosphäre ist da recht schwierig obwohl das Hotel bei unserem Besuch noch nicht mal ausgebucht war. 2 Wodka Martini schlugen mit 68 Dollar zu Buche in der Roof top bar. Extrem teuer. Klima Anlage kühlt nachts nur durchgehend wenn der Ventilator auch läuft. Den hört man dann aber auch die ganze Nacht.,Ayanwitchcraft,Couple,Premier King Garden View Room,6,"24, 2020",Germany,de,[List]
Da andarci almeno una volta nella vita!!!,10,"Posizione,vista spettacolare e piscina top! Camera king superior piano 37,enorme con vista città.",Check in troppo lento e soprattutto troppo tardivo..ore 15!,Sanfe90,Couple,Premier King City View Room,1,"24, 2020",Italy,it,[List]
Exceptional,9.6,Sehr sauber,Gibt nichts zu bemängeln,Akin,Couple,Premier King Garden View Room,2,"24, 2020",Germany,de,[List]
Exceptional,9.6,Brutal hotel en todos sentidos.,,Oscar,Couple,Deluxe King City View Room,1,"24, 2020",Mexico,mx,[List]
シンガポール1番のロケーションと贅沢さ,10,"シティービューの部屋に1泊滞在。1階のチェックインカウンターが空港のように大行列だったが(15時で)、日本語対応デスクがありそこに並んだら20分ほどでチェックインにありつけた。大行列の方に行っていたら1時間以上は待っただろう。日本人のスタッフの方が高層階を探してくれた。丁寧な対応で安心した。
部屋は39階。カードキーを差し込むと自動でカーテンが開きシンガポールの高層ビル群が出てきて感動した。夜景もかなり綺麗だった。充電スペースも多い。アメニティに綿棒あり。とても贅沢な体験が出来た。",やはり宿泊者が多いのでエレベーターがなかなか来なかったりチェックインで待つことが多い。地下にあるセブンイレブンは驚くほど狭かった。広い方は改装中だか無くなってしまったよう。(2020年2月時点),Yusei,Solo traveler,Deluxe King City View Room,1,"23, 2020",Japan,jp,[List]
Zwischenstopp auf dem Weg nach Sydney,9.2,Alles,Mir fällt nichts ein,Christiane,Couple,The Grand Club King Garden View Room,3,"23, 2020",Germany,de,[List]
En annorlunda hotellvistelse. Mycket tack vare miljön både inne och utanför.,9,"Personalen var fantastisk överallt. 
Miljön kändes lyxig.","Badrummet hade bara väggfast munstycke, tyvärr. 
Det var någon inpyrt lukt på rummet. 
Kuddarna var för tjocka och för hårda. 
Den förbaskade rökrutan borde flyttas längre bort från entrén till kulverten.",Leila,Solo traveler,Deluxe King Sky View,1,"23, 2020",Sweden,se,[List]
Wonderful,9,"Понравилось все, начиная с регистрации. Поскольку мы расплачивались кредитной картой, нам предложили закрыть мини бар и не оставлять залог в 200$. Вход в номер и полный восторг - автоматически открываются занавески и неописуемый шикарный вид за окном. Бассейн превосходный, вежливый приятный и ненавящивый персонал. А спасатели на бассейне бесплатно и с удовольствием подрабатывают фотографами для инстаграм :)","Очень много времени ушло на ориентирование в огромном комплексе и поиск нужной двери. Не планируйте несколько прогулок и возвращений в отель - чтобы добраться до сада и обратно займет не меньше 1,5 часов",Katy,Couple,Deluxe King Harbor View Room,1,"23, 2020",Russia,ru,[List]
