reviews,score,hotel,date,country,room,title,travellerType
"The hotel has a very convenient location, esplanade station (circle line) located below hotel. Various selection of breakfast,and yes! High quality also. We enjoyed the executive which has a generous time of happy hours around 4 hours (till 3 pm). The food served during Hors d'oeuvre was really good also. Ms.Hazel took care us well and she is very nice and attentive. We had a splendid time staying at JW Marriott Singapore. Highly recommended this hotel for Bonvoy crews and everyone!",5.0,JW Marriott Hotel,,,,"Great hospitality, great location",
"Had 3 days 2 nights stay at JW Marriott Singapore over the long weekend (Hari Raya + Labour Day). Booked a suite for the staycation to enjoy time with my friends. Good service, and lovely interior design. Breakfast was good too! The best part is the bathtub of the suite. It was really nice And of course had a good time in the infinity pool as well. ",5.0,JW Marriott Hotel,,,,May Staycation 2022 ( Hari Raya Puasa and Labour Day Weekend ),
"I stay at Marriott hotels all around the world and the hospitality here at South Beach from Hazel, Cora, Antonio and Corraine was the very best. They consistently made a feel special, made recommendations and gave us a feeling of home away from home. This hotel is nice but it is these fine people that make this my preferred place to stay in Singapore.",5.0,JW Marriott Hotel,,,,Amazing Hospitality,
Truly enjoy my stay here! Kudos to all staff with special shoutouts to Samuel at the reception for the great room arrangement and Hazel at the club lounge for the exceptional hospitality and wonderful cocktail concortions! Will definitely be back to enjoy the wonderful service!,5.0,JW Marriott Hotel,,,,Exceptional service and hospitality,
"Stayed for an entire week in JW Marriott South. Hazel from the executive lounge is very professional and approachable, she is very interactive and take pride in her work when serving guests. We are very pleased with her service rendered. Also thanks to Samuel, the front office manager who is very polite and attended to my requests.",5.0,JW Marriott Hotel,,,,Excellent Sevice from JW Marriott South Beach,
"Had a wonderful time at JW Marriott. Beautiful hotel with excellent service. Special shout-out to the team at the executive lounge (Hazel, Yi Xuan and Darwyna). Pool on L18 was a little too cold for our liking, hopefully we can try the other pool next time!",5.0,JW Marriott Hotel,,,,JW Marriott Singapore South Beach,
"I stayed at the JW Marriott South Beach for a staycation and it was great! The room was spacious and had a great view. The lounge service was excellent - Parwyna and Hazel Yi Xuan were so attentive and made sure that I had everything I needed. Overall, an excellent experience and I would definitely recommend this hotel!",5.0,JW Marriott Hotel,,,,Fantastic staycation,
Enjoyed the service provided in the Executive Lounge esp the service by Hazel and Yi Yuan. Received alot of attention from both of them and we felt our existence are very welcome. Hotels are very well maintain and upto the hygiene standards esp in this current pandemic situation.,5.0,JW Marriott Hotel,,,,Staycation at JW,
"I stayed here during a business trip and the highlight was definitely the consistent service from the staff in the Beach Road Kitchen every morning at breakfast.  Ashwin and Nagu went out of their way every single time I saw them working there to greet me, remember my name (despite seeing hundreds of people everyday!), remember my regular order and help me to order off menu items to accommodate my dietary requirements.  Things like this definitely make a difference and help to create a more personalised experience for guests so well done to the team. Separately, I had a few issues during my stay and thank you also to Talgat attending to my concerns and remediating diligently and effectively.  See you soon.",4.0,JW Marriott Hotel,,,,Excellent F&B service from Ashwin and Nagu !,
Stayed in this hotel many times and services have improved very much. Special thks for staff at the lounge especially Hazel. Manager Samuel. Also excellent service at the Beach Road kitchen during breakfast. Always so warm even though they are busy.,5.0,JW Marriott Hotel,,,,Great service!,
"I was quite happy with this hotel.  The only complaint that I had was the views aren't great because of the location.  However, everything else is great.  The rooms are luxurious, lots of closets, a good working area and lighting, a comfortable bed, and an amazing bathroom.  Breakfast was a highlight of the stay.  I'll stay here again.",5.0,JW Marriott Hotel,,,,Solid 5 star hotel,
"Had an excellent time at the lounge,food was amazing, super friendly and attentive staffs and extremely amazing cocktails. Special shout to Hazel, Cora, Chef Mong Song and the team for the memorable evening!",5.0,JW Marriott Hotel,,,,"Amazing hospitality, wonderful drinks and food",
Went to JW and stay in junior suite yesterday (5 April). Met amazing lounge staff. Hazel was very attentive and she really care about our well being. Tea was specially made for my partner as he has headache. Irene and Kay are very friendly and welcoming. Would give them 5 stars for their service!,5.0,JW Marriott Hotel,,,,AMAZING LOUNGE,
"Appreciate the very attentive service from the team in the Executive Lounge. Hazel, Cora, Yi Xuan, Kay, Jeff, Irene and Emmamuel. Cheerful and service with a smile. Highly recommended and helps to make the stay memorable. Keep it up.",5.0,JW Marriott Hotel,,,,Stay in JWMarriott Singapore,
"I visited with 2 colleagues from Australia, for a conference at SunTec. An amazing experience! The facilities and staff were absolutely outstanding. Everyone was very helpful, friendly and willing to go above and beyond to make our stay a truly memorable one.",5.0,JW Marriott Hotel,,,,Amazing experience,
Booked a club suite for the weekend which included lounge access. Suite is nice & luxurious. We had the highest floor and the view is gorgeous! Special thanks to Ms. Hazel at the club lounge for the impeccable warm hospitality. Food at the club lounge was good and free flowing. Highly recommended!,5.0,JW Marriott Hotel,,,,Staycay vacay,
"The hotel was very nice and clean, and the location perfect. The staff was super polite and nice, a special shoutout to Hazel and Lorraine in the Executive Lounge! We had the pleasure to see Hazel 2 days we were there, and she made us feel so welcome and special. She went out of her way to brinh us a map and show us places to go. Thank you for your friendly and great service!",5.0,JW Marriott Hotel,,,,Great service all around!,
"Will go straight to the point.. Been patronising many 5 star hotels and lounges but what sets JW apart are the staff.  The loveliest experience is at the lounge.  Special shout-out to Hazel, Cora and Antonio. You have made my stay memorable and warm. Thank you.",5.0,JW Marriott Hotel,,,,Amazing staff members,
Had an amazing experience at the executive lounge. Special mention to Hazel and Cora for their impeccable and attentive service! They constantly checked in on us to make sure we were comfortable and if we had other needs.,5.0,JW Marriott Hotel,,,,Great experience,
