reviews,score,hotel,date,country,room,title,travellerType
,5.0,Pan Pacific Hotel,2022,New Zealand,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,New Zealand,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Australia,Pacific Club Harbor Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Australia,Pacific Club Harbor Room,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Very Good,Family
,4.5,Pan Pacific Hotel,2022,Thailand,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,Thailand,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Very Good,Couple
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,United Kingdom,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,United Kingdom,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.0,Pan Pacific Hotel,2022,Philippines,Panoramic King or Twin Room,Very Good,Group
,4.0,Pan Pacific Hotel,2022,Philippines,Panoramic King or Twin Room,Very Good,Group
,4.5,Pan Pacific Hotel,2022,Saudi Arabia,,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Saudi Arabia,,Wonderful,Family
,4.5,Pan Pacific Hotel,2020,Kuwait,,Wonderful,Family
,4.5,Pan Pacific Hotel,2020,Kuwait,,Wonderful,Family
,4.4,Pan Pacific Hotel,2019,Italy,Panoramic King or Twin Room,Excellent,Couple
,5.0,Pan Pacific Hotel,2019,Switzerland,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,Portugal,Special - Deluxe,Exceptional,Couple
,4.5,Pan Pacific Hotel,2019,Germany,Deluxe Double or Twin Room with Balcony,Perfekt,Couple
,5.0,Pan Pacific Hotel,2019,Israel,Special - Deluxe,Exceptional,Group
,5.0,Pan Pacific Hotel,2019,Israel,Special - Deluxe,Exceptional,Group
None,5.0,Pan Pacific Hotel,2019,Taiwan,Harbor Studio,Exceptional,Family
,4.0,Pan Pacific Hotel,2019,Switzerland,Deluxe Double or Twin Room with Balcony,Very Good,Couple
,5.0,Pan Pacific Hotel,2019,Philippines,Deluxe King or Twin Room,Exceptional,Solo traveler
,4.8,Pan Pacific Hotel,2019,Germany,Deluxe King or Twin Room,Exceptional,Group
,4.8,Pan Pacific Hotel,2019,Netherlands,Pacific Club Room,Super,Couple
,5.0,Pan Pacific Hotel,2019,Netherlands,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,Germany,Pacific Club Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,Netherlands,Connecting Deluxe Balcony,Subliem,Family
,5.0,Pan Pacific Hotel,2019,Belgium,Pacific Club Room,Exceptional,Couple
,4.8,Pan Pacific Hotel,2019,Germany,Panoramic King or Twin Room,Exceptional,Couple
,4.4,Pan Pacific Hotel,2019,Saudi Arabia,Special - Harbor Studio,الفندق رائع وقريب من مولين كبيرين بس مولات غالية ماتنفع للتسوق الكثيروكانت في مشكلة أزعجتني كثير وهي عندما طلبنا إفراغ ا,Family
,4.4,Pan Pacific Hotel,2019,Saudi Arabia,Special - Harbor Studio,الفندق رائع وقريب من مولين كبيرين بس مولات غالية ماتنفع للتسوق الكثيروكانت في مشكلة أزعجتني كثير وهي عندما طلبنا إفراغ ا,Family
,4.8,Pan Pacific Hotel,2019,Saudi Arabia,Pacific Club Harbor Room,Exceptional,Couple
,4.8,Pan Pacific Hotel,2019,Saudi Arabia,Pacific Club Harbor Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,Germany,Special - Pacific Harbor,Exceptional,Couple
,4.4,Pan Pacific Hotel,2020,Saudi Arabia,Panoramic King or Twin Room,جميل ونظيف,Couple
,4.4,Pan Pacific Hotel,2020,Saudi Arabia,Panoramic King or Twin Room,جميل ونظيف,Couple
,4.0,Pan Pacific Hotel,2020,Spain,Deluxe King or Twin Room,hotel ideal para encontrar la paz,Couple
,4.5,Pan Pacific Hotel,2020,Sweden,Harbor Studio,Wonderful,Couple
,4.0,Pan Pacific Hotel,2020,Saudi Arabia,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2020,Saudi Arabia,Deluxe Double or Twin Room with Balcony,Very Good,Family
,5.0,Pan Pacific Hotel,2020,Germany,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Israel,Panoramic King or Twin Room,מלון נהדר במרכז,Couple
,5.0,Pan Pacific Hotel,2020,Israel,Panoramic King or Twin Room,מלון נהדר במרכז,Couple
,5.0,Pan Pacific Hotel,2020,Belgium,Deluxe King or Twin Room,de max,Couple
,4.8,Pan Pacific Hotel,2020,United Kingdom,Deluxe Double or Twin Room with Balcony,Exceptional,Group
,4.8,Pan Pacific Hotel,2020,United Kingdom,Deluxe Double or Twin Room with Balcony,Exceptional,Group
,5.0,Pan Pacific Hotel,2020,Belgium,Deluxe King or Twin Room,Super,Couple
,5.0,Pan Pacific Hotel,2020,Romania,Festive Promo - Panoramic Room with Fireworks Viewing Access at Level 22,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Netherlands,Pacific Club Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Israel,Panoramic King or Twin Room,Exceptional,Group
,5.0,Pan Pacific Hotel,2020,Israel,Panoramic King or Twin Room,Exceptional,Group
,5.0,Pan Pacific Hotel,2019,United States of America,,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,United States of America,,Exceptional,Family
,4.5,Pan Pacific Hotel,2019,Australia,,A great hotel,Solo traveler
,4.6,Pan Pacific Hotel,2019,Australia,,Good location & comfortable.,Family
,4.8,Pan Pacific Hotel,2019,United Kingdom,,Exceptional,Family
,5.0,Pan Pacific Hotel,2019,Australia,,Exceptional,Group
,5.0,Pan Pacific Hotel,2020,Germany,Pacific Club Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Germany,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Guatemala,Special - Panoramic,Exceptional,Couple
,4.0,Pan Pacific Hotel,2022,Kuwait,Deluxe King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Kuwait,Deluxe King or Twin Room,Very Good,Family
,4.5,Pan Pacific Hotel,2022,Italy,Harbor Studio,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Saudi Arabia,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Saudi Arabia,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,5.0,Pan Pacific Hotel,2022,Netherlands,Deluxe Double or Twin Room with Balcony,heerlijk hotel met geweldig uitzicht op marina bay sands,Family
,4.0,Pan Pacific Hotel,2022,Italy,Panoramic King or Twin Room,Punto base per soggiorno a Singapore,Solo traveler
n/a,5.0,Pan Pacific Hotel,2022,Oman,,club facilities were first class and staff were all excellent. I’ll be coming back,Solo traveler
,4.5,Pan Pacific Hotel,2022,Sri Lanka,,Wonderful,Couple
Nil,4.0,Pan Pacific Hotel,2021,Singapore,,Very Good,Couple
Nil,4.0,Pan Pacific Hotel,2021,Singapore,,Very Good,Couple
NIL,5.0,Pan Pacific Hotel,2021,Singapore,,Super comfortable room and great location,Solo traveler
,4.0,Pan Pacific Hotel,2021,Singapore,,Weekend Staycay - Harbour room,Group
N/A,4.0,Pan Pacific Hotel,2021,United States of America,,Very Good,Couple
,4.6,Pan Pacific Hotel,2019,United Kingdom,Pacific Club Harbor Room,Wonderful,Solo traveler
,4.8,Pan Pacific Hotel,2019,Switzerland,Panoramic King or Twin Room,Exceptional,Solo traveler
,4.8,Pan Pacific Hotel,2019,South Korea,Deluxe Double or Twin Room with Balcony,great stay,Solo traveler
,4.0,Pan Pacific Hotel,2019,Australia,Special - Panoramic,Will stay again in your hotel,Couple
,5.0,Pan Pacific Hotel,2019,South Africa,Panoramic King or Twin Room,Exceptional,Couple
,4.8,Pan Pacific Hotel,2019,United States of America,Pacific Club Room,Great service,Group
,5.0,Pan Pacific Hotel,2019,United Kingdom,Pacific Club Room,Exceptional,Group
,4.4,Pan Pacific Hotel,2019,New Zealand,Pacific Club Room,Excellent,Group
,4.8,Pan Pacific Hotel,2019,United States of America,Deluxe Double or Twin Room with Balcony,Exceptional,Group
,4.15,Pan Pacific Hotel,2019,Vietnam,Pacific Club Room,Very Good,Couple
,5.0,Pan Pacific Hotel,2019,United Kingdom,Deluxe Double or Twin Room with Balcony,Amazing stay celebrating my partners birthday.,Group
,5.0,Pan Pacific Hotel,2019,United Kingdom,Deluxe King or Twin Room,Exceptional,Solo traveler
,4.8,Pan Pacific Hotel,2019,Philippines,Deluxe Double or Twin Room with Balcony,Exceptional,Group
,5.0,Pan Pacific Hotel,2019,Israel,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,4.5,Pan Pacific Hotel,2019,Spain,Special - Deluxe Balcony,Convenient and good located,Group
,5.0,Pan Pacific Hotel,2019,Australia,Panoramic King or Twin Room,"Excellent location, great property and great ataff",Couple
,5.0,Pan Pacific Hotel,2019,Australia,Special - Deluxe Balcony,Great!,Couple
,4.15,Pan Pacific Hotel,2019,South Korea,Deluxe Double or Twin Room with Balcony,Great,Family
,4.8,Pan Pacific Hotel,2019,United Kingdom,Deluxe King or Twin Room,Lovely hotel which is well managed and staffed,Family
,5.0,Pan Pacific Hotel,2019,United Kingdom,Panoramic King or Twin Room,Exceptional,Couple
Nil,5.0,Pan Pacific Hotel,2019,Singapore,City Suite,Exceptional,Family
,5.0,Pan Pacific Hotel,2019,Romania,Deluxe Double or Twin Room with Balcony,Very good choice.,Couple
None,5.0,Pan Pacific Hotel,2019,India,Pacific Club Room,I have always stayed at Pan pacific in the past and would continue to stay here in future too.,Group
,5.0,Pan Pacific Hotel,2019,Latvia,Panoramic King or Twin Room,"Great offer for both, business and private trips",Solo traveler
,5.0,Pan Pacific Hotel,2019,Singapore,Special - Harbor Studio,I would definitely revisit this place because of how amazing everything was.,Couple
,5.0,Pan Pacific Hotel,2019,Germany,Panoramic King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2019,Ukraine,Panoramic King or Twin Room,Wonderful,Couple
,4.6,Pan Pacific Hotel,2019,Singapore,Special - Panoramic,Wonderful,Couple
,4.5,Pan Pacific Hotel,2019,United Kingdom,Pacific Club Room,"excellent stay, hotel had been recommended to us and it met all our expectations!",Couple
,5.0,Pan Pacific Hotel,2019,Australia,City Suite,Fabulous I would happily stay here again.,Group
,5.0,Pan Pacific Hotel,2019,Australia,Special - Panoramic,Amazing!!!!,Couple
,4.8,Pan Pacific Hotel,2019,United Arab Emirates,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,United Kingdom,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,4.8,Pan Pacific Hotel,2019,United Kingdom,Deluxe King or Twin Room,Exceptional,Couple
,4.8,Pan Pacific Hotel,2019,Italy,Panoramic King or Twin Room,"Great hotel, perfect location",Family
-,5.0,Pan Pacific Hotel,2019,Russia,Panoramic King or Twin Room,Exceptional,Couple
,4.15,Pan Pacific Hotel,2019,United Kingdom,Special - Deluxe Balcony,Great location,Couple
,5.0,Pan Pacific Hotel,2019,Germany,Skyline Suite,Exceptional,Solo traveler
,4.8,Pan Pacific Hotel,2019,Australia,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,4.4,Pan Pacific Hotel,2019,United Kingdom,Special - Deluxe Balcony,Great hotel in ideal location,Couple
,4.4,Pan Pacific Hotel,2019,South Africa,Harbor Studio,We'll be back!,Family
,5.0,Pan Pacific Hotel,2019,Singapore,Panoramic King or Twin Room,Fabulous,Family
,4.8,Pan Pacific Hotel,2019,Australia,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
n/a,4.8,Pan Pacific Hotel,2019,United Kingdom,Deluxe Double or Twin Room with Balcony,Worth every penny and will definitely go there again,Group
,4.6,Pan Pacific Hotel,2019,Australia,Panoramic King or Twin Room,"Cool, classy and comfortable hotel in great location",Family
,4.6,Pan Pacific Hotel,2019,Ireland,Special - Pacific Club,Wonderful,Couple
n/a,5.0,Pan Pacific Hotel,2019,United States of America,Deluxe Double or Twin Room with Balcony,Most Comfortable Room,Couple
,4.4,Pan Pacific Hotel,2019,Australia,Deluxe King or Twin Room,Excellent,Couple
,4.15,Pan Pacific Hotel,2019,Singapore,Panoramic King or Twin Room,Always a pleasant stay,Solo traveler
,4.4,Pan Pacific Hotel,2019,United States of America,Deluxe King or Twin Room,"Beautiful, modern hotel and an excellent location for access to the Formula One race",Couple
none,4.8,Pan Pacific Hotel,2019,Israel,Pacific Club Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2019,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Group
,5.0,Pan Pacific Hotel,2019,Vietnam,Special - Harbor Studio,Excellent,Family
,5.0,Pan Pacific Hotel,2019,United Kingdom,Pacific Club Room,Excellent hotel and the staff could not be nicer or more helpful! Highly recommend,Group
,5.0,Pan Pacific Hotel,2019,Singapore,Special - Pacific City Suite,Exceptional,Family
,4.6,Pan Pacific Hotel,2019,United States of America,Pacific Club Room,Wonderful,Couple
,4.8,Pan Pacific Hotel,2019,Australia,Panoramic King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2019,United Kingdom,Panoramic King or Twin Room,Wonderful,Couple
,4.0,Pan Pacific Hotel,2019,United Kingdom,Deluxe Double or Twin Room with Balcony,Good and staff helped,Couple
None,5.0,Pan Pacific Hotel,2019,United States of America,Deluxe Double or Twin Room with Balcony,Excellent customer service and great location,Solo traveler
,5.0,Pan Pacific Hotel,2019,Singapore,Panoramic King or Twin Room,Exceptional,Group
,4.6,Pan Pacific Hotel,2019,Malaysia,Special - Harbor Studio,Wonderful,Solo traveler
Nil,5.0,Pan Pacific Hotel,2019,Singapore,Panoramic King or Twin Room,Excellent stay,Family
,5.0,Pan Pacific Hotel,2019,Philippines,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,4.5,Pan Pacific Hotel,2019,Australia,Deluxe King or Twin Room,Wonderful,Couple
N/a,4.8,Pan Pacific Hotel,2019,United Kingdom,Deluxe King or Twin Room,Exceptional,Group
,5.0,Pan Pacific Hotel,2019,United States of America,Harbor Studio,Exceptional,Family
,5.0,Pan Pacific Hotel,2019,United Kingdom,Special - Deluxe,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,Australia,Deluxe King or Twin Room,Breakfast delight!,Couple
,5.0,Pan Pacific Hotel,2019,Australia,Special - Deluxe,Exceptional,Family
,4.5,Pan Pacific Hotel,2019,Singapore,Special - Deluxe Balcony,Wonderful,Solo traveler
,5.0,Pan Pacific Hotel,2019,Malaysia,Connecting Harbor Studio Room,Exceptional,Family
,4.5,Pan Pacific Hotel,2019,United Kingdom,Special - Deluxe,Excellent hotel by any standards.,Couple
,5.0,Pan Pacific Hotel,2019,Finland,Pacific Club Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2020,Australia,Deluxe Double or Twin Room with Balcony,Very good,Family
,4.4,Pan Pacific Hotel,2019,United Kingdom,Special - Panoramic,Excellent,Couple
,4.8,Pan Pacific Hotel,2019,Taiwan,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,4.8,Pan Pacific Hotel,2019,Australia,Panoramic King or Twin Room,Great for stays in Singapore,Couple
,5.0,Pan Pacific Hotel,2019,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,Czech Republic,Deluxe King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2019,Netherlands,Panoramic King or Twin Room,Exceptional,Family
None,4.5,Pan Pacific Hotel,2019,Malaysia,Deluxe King or Twin Room,An enjoyable short vacation in Singapore,Solo traveler
,5.0,Pan Pacific Hotel,2019,Sweden,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2019,Malaysia,Special - Deluxe Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2019,Australia,Special - Deluxe,Exceptional,Couple
,5.0,Pan Pacific Hotel,2019,Singapore,Harbor Studio,Excellent,Couple
Nil,5.0,Pan Pacific Hotel,2019,Australia,Deluxe Double or Twin Room with Balcony,Exceptional,Solo traveler
,4.8,Pan Pacific Hotel,2019,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Group
,5.0,Pan Pacific Hotel,2019,New Zealand,Pacific Club Room,Lounge totally worth it!,Family
Nil,4.5,Pan Pacific Hotel,2019,Singapore,Special - Panoramic,Awersome,Couple
,5.0,Pan Pacific Hotel,2019,Sweden,Pacific Club Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2020,Australia,Deluxe Double or Twin Room with Balcony,Great Stay in Singapore,Family
NA,5.0,Pan Pacific Hotel,2020,Singapore,Special - Panoramic,Excellent experience as always!,Group
,5.0,Pan Pacific Hotel,2020,United States of America,Pacific Club Harbor Studio,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Hungary,Deluxe King or Twin Room,"If we come back once in our life to Singapore, we choose this hotel and this room!",Couple
,4.5,Pan Pacific Hotel,2020,India,Deluxe King or Twin Room,Home away from home,Group
,5.0,Pan Pacific Hotel,2020,New Zealand,Pacific Club Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,United Kingdom,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Hong Kong,Special - Panoramic,Best place at best price in Singapore,Solo traveler
,5.0,Pan Pacific Hotel,2020,Mauritius,Deluxe Double or Twin Room with Balcony,Exceptional,Family
NA,5.0,Pan Pacific Hotel,2020,Romania,Pacific Club Harbor Studio,Excelent holiday,Couple
,5.0,Pan Pacific Hotel,2020,Thailand,Panoramic King or Twin Room,Perfect stay,Group
,4.5,Pan Pacific Hotel,2020,Germany,Deluxe King or Twin Room,the stay for us was wonderful/great,Group
N/A,4.5,Pan Pacific Hotel,2020,United Kingdom,Deluxe Double or Twin Room with Balcony,"Excellent service, central location",Couple
,4.5,Pan Pacific Hotel,2020,United Kingdom,Deluxe Double or Twin Room with Balcony,"Excellent service, central location",Couple
,4.5,Pan Pacific Hotel,2020,United States of America,Pacific Club Room,The view of the New Year's fireworks from thewas exceptional and an experience of a lifetime for me!,Solo traveler
,5.0,Pan Pacific Hotel,2020,Italy,Panoramic King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2020,Saudi Arabia,Deluxe King or Twin Room,Exceptional,Family
,4.8,Pan Pacific Hotel,2020,Hong Kong,Special - Deluxe Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Australia,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,United Kingdom,Panoramic King or Twin Room,Great stay,Couple
,5.0,Pan Pacific Hotel,2020,Canada,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Netherlands,Harbor Studio,Exceptional,Solo traveler
,4.5,Pan Pacific Hotel,2020,India,Deluxe King or Twin Room,Awesome lovely happy place to stay,Couple
,5.0,Pan Pacific Hotel,2020,Myanmar,Pacific Club Harbor Studio,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2020,United Kingdom,Special - Deluxe,Excellent,Couple
,5.0,Pan Pacific Hotel,2020,New Zealand,Deluxe King or Twin Room,Brilliant,Couple
,5.0,Pan Pacific Hotel,2020,United Kingdom,Deluxe King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2020,Australia,City Suite,Wonderful,Couple
,5.0,Pan Pacific Hotel,2020,United States of America,Deluxe King or Twin Room,Exceptional hotel with remarkably helpful staff.,Couple
NA,5.0,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Very enjoyable! My family loves it!,Family
,4.5,Pan Pacific Hotel,2020,United Kingdom,Special - Deluxe Balcony,Wonderful,Couple
,5.0,Pan Pacific Hotel,2020,Australia,Deluxe King or Twin Room,"Pan Pacific, we loved it!",Couple
,4.5,Pan Pacific Hotel,2020,Japan,Deluxe Double or Twin Room with Balcony,Wonderful,Family
-,4.5,Pan Pacific Hotel,2020,Japan,Deluxe Double or Twin Room with Balcony,A central top class hotel,Family
,5.0,Pan Pacific Hotel,2020,Slovakia,Special - Panoramic,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Australia,Pacific Club Harbor Room,"Amazing, fulfilling and perfect.",Couple
,4.5,Pan Pacific Hotel,2020,Iceland,Deluxe Double or Twin Room with Balcony,Wonderful,Group
,4.5,Pan Pacific Hotel,2020,Australia,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,5.0,Pan Pacific Hotel,2020,Australia,Deluxe King or Twin Room,"Fantastic, will certainly come again",Group
,5.0,Pan Pacific Hotel,2020,Czech Republic,Deluxe Double or Twin Room with Balcony,Fantastic hotel and service but obviously should get more humble and screen what competitors do,Solo traveler
,5.0,Pan Pacific Hotel,2020,United States of America,Deluxe Double or Twin Room with Balcony,We had problem booking another hotel and Raj from Concierge went out of  his way to help us.,Group
,4.0,Pan Pacific Hotel,2020,United States of America,Pacific Club Room,Very Good,Group
Nil,4.6,Pan Pacific Hotel,2020,Australia,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,5.0,Pan Pacific Hotel,2020,Australia,Special - Deluxe,"Nice staff, nice room with good view. Very clean",Family
,5.0,Pan Pacific Hotel,2020,United Kingdom,Deluxe King or Twin Room,Perfect!,Couple
